date,city,tourism_index,year,month,quarter,day_of_year,week_of_year,continent
2025-06-15,Amsterdam,0.43,2025,6,2,166,24,Europe
2025-06-15,Barcelona,0.32,2025,6,2,166,24,Europe
2025-06-15,London,0.42,2025,6,2,166,24,Europe
2025-06-15,Paris,0.4,2025,6,2,166,24,Europe
2025-06-15,Rome,0.6,2025,6,2,166,24,Europe
2025-06-15,Venice,0.58,2025,6,2,166,24,Europe
2025-06-22,Amsterdam,0.43,2025,6,2,173,25,Europe
2025-06-22,Barcelona,0.32,2025,6,2,173,25,Europe
2025-06-22,London,0.46,2025,6,2,173,25,Europe
2025-06-22,Paris,0.42,2025,6,2,173,25,Europe
2025-06-22,Rome,0.62,2025,6,2,173,25,Europe
2025-06-22,Venice,0.66,2025,6,2,173,25,Europe
2025-06-29,Amsterdam,0.38,2025,6,2,180,26,Europe
2025-06-29,Barcelona,0.33,2025,6,2,180,26,Europe
2025-06-29,London,0.43,2025,6,2,180,26,Europe
2025-06-29,Paris,0.36,2025,6,2,180,26,Europe
2025-06-29,Rome,0.58,2025,6,2,180,26,Europe
2025-06-29,Venice,0.6,2025,6,2,180,26,Europe
2025-07-06,Amsterdam,0.56,2025,7,3,187,27,Europe
2025-07-06,Barcelona,0.52,2025,7,3,187,27,Europe
2025-07-06,London,0.72,2025,7,3,187,27,Europe
2025-07-06,Paris,0.58,2025,7,3,187,27,Europe
2025-07-06,Rome,0.78,2025,7,3,187,27,Europe
2025-07-06,Venice,0.73,2025,7,3,187,27,Europe
2025-07-13,Amsterdam,0.5,2025,7,3,194,28,Europe
2025-07-13,Barcelona,0.44,2025,7,3,194,28,Europe
2025-07-13,London,0.63,2025,7,3,194,28,Europe
2025-07-13,Paris,0.56,2025,7,3,194,28,Europe
2025-07-13,Rome,0.74,2025,7,3,194,28,Europe
2025-07-13,Venice,0.77,2025,7,3,194,28,Europe
2025-07-20,Amsterdam,0.59,2025,7,3,201,29,Europe
2025-07-20,Barcelona,0.54,2025,7,3,201,29,Europe
2025-07-20,London,0.71,2025,7,3,201,29,Europe
2025-07-20,Paris,0.64,2025,7,3,201,29,Europe
2025-07-20,Rome,0.78,2025,7,3,201,29,Europe
2025-07-20,Venice,0.7,2025,7,3,201,29,Europe
2025-07-27,Amsterdam,0.57,2025,7,3,208,30,Europe
2025-07-27,Barcelona,0.57,2025,7,3,208,30,Europe
2025-07-27,London,0.71,2025,7,3,208,30,Europe
2025-07-27,Paris,0.63,2025,7,3,208,30,Europe
2025-07-27,Rome,0.69,2025,7,3,208,30,Europe
2025-07-27,Venice,0.7,2025,7,3,208,30,Europe
2025-08-03,Amsterdam,0.79,2025,8,3,215,31,Europe
2025-08-03,Barcelona,0.86,2025,8,3,215,31,Europe
2025-08-03,London,0.88,2025,8,3,215,31,Europe
2025-08-03,Paris,0.9,2025,8,3,215,31,Europe
2025-08-03,Rome,0.97,2025,8,3,215,31,Europe
2025-08-03,Venice,0.87,2025,8,3,215,31,Europe
2025-08-10,Amsterdam,1.0,2025,8,3,222,32,Europe
2025-08-10,Barcelona,1.0,2025,8,3,222,32,Europe
2025-08-10,London,0.9,2025,8,3,222,32,Europe
2025-08-10,Paris,1.0,2025,8,3,222,32,Europe
2025-08-10,Rome,1.0,2025,8,3,222,32,Europe
2025-08-10,Venice,0.94,2025,8,3,222,32,Europe
2025-08-17,Amsterdam,0.96,2025,8,3,229,33,Europe
2025-08-17,Barcelona,0.9,2025,8,3,229,33,Europe
2025-08-17,London,1.0,2025,8,3,229,33,Europe
2025-08-17,Paris,0.99,2025,8,3,229,33,Europe
2025-08-17,Rome,0.94,2025,8,3,229,33,Europe
2025-08-17,Venice,0.93,2025,8,3,229,33,Europe
2025-08-24,Amsterdam,0.75,2025,8,3,236,34,Europe
2025-08-24,Barcelona,0.71,2025,8,3,236,34,Europe
2025-08-24,London,0.75,2025,8,3,236,34,Europe
2025-08-24,Paris,0.76,2025,8,3,236,34,Europe
2025-08-24,Rome,0.85,2025,8,3,236,34,Europe
2025-08-24,Venice,0.89,2025,8,3,236,34,Europe
2025-08-31,Amsterdam,0.78,2025,8,3,243,35,Europe
2025-08-31,Barcelona,0.75,2025,8,3,243,35,Europe
2025-08-31,London,0.79,2025,8,3,243,35,Europe
2025-08-31,Paris,0.85,2025,8,3,243,35,Europe
2025-08-31,Rome,0.9,2025,8,3,243,35,Europe
2025-08-31,Venice,1.0,2025,8,3,243,35,Europe
2025-09-07,Amsterdam,0.7,2025,9,3,250,36,Europe
2025-09-07,Barcelona,0.68,2025,9,3,250,36,Europe
2025-09-07,London,0.74,2025,9,3,250,36,Europe
2025-09-07,Paris,0.82,2025,9,3,250,36,Europe
2025-09-07,Rome,0.9,2025,9,3,250,36,Europe
2025-09-07,Venice,0.78,2025,9,3,250,36,Europe
2025-09-14,Amsterdam,0.64,2025,9,3,257,37,Europe
2025-09-14,Barcelona,0.75,2025,9,3,257,37,Europe
2025-09-14,London,0.83,2025,9,3,257,37,Europe
2025-09-14,Paris,0.8,2025,9,3,257,37,Europe
2025-09-14,Rome,0.84,2025,9,3,257,37,Europe
2025-09-14,Venice,0.71,2025,9,3,257,37,Europe
2025-09-21,Amsterdam,0.67,2025,9,3,264,38,Europe
2025-09-21,Barcelona,0.64,2025,9,3,264,38,Europe
2025-09-21,London,0.75,2025,9,3,264,38,Europe
2025-09-21,Paris,0.74,2025,9,3,264,38,Europe
2025-09-21,Rome,0.75,2025,9,3,264,38,Europe
2025-09-21,Venice,0.68,2025,9,3,264,38,Europe
2025-09-28,Amsterdam,0.6,2025,9,3,271,39,Europe
2025-09-28,Barcelona,0.76,2025,9,3,271,39,Europe
2025-09-28,London,0.68,2025,9,3,271,39,Europe
2025-09-28,Paris,0.82,2025,9,3,271,39,Europe
2025-09-28,Rome,0.75,2025,9,3,271,39,Europe
2025-09-28,Venice,0.76,2025,9,3,271,39,Europe
2025-10-05,Amsterdam,0.62,2025,10,4,278,40,Europe
2025-10-05,Barcelona,0.55,2025,10,4,278,40,Europe
2025-10-05,London,0.65,2025,10,4,278,40,Europe
2025-10-05,Paris,0.64,2025,10,4,278,40,Europe
2025-10-05,Rome,0.66,2025,10,4,278,40,Europe
2025-10-05,Venice,0.63,2025,10,4,278,40,Europe
2025-10-12,Amsterdam,0.59,2025,10,4,285,41,Europe
2025-10-12,Barcelona,0.55,2025,10,4,285,41,Europe
2025-10-12,London,0.6,2025,10,4,285,41,Europe
2025-10-12,Paris,0.62,2025,10,4,285,41,Europe
2025-10-12,Rome,0.71,2025,10,4,285,41,Europe
2025-10-12,Venice,0.5,2025,10,4,285,41,Europe
2025-10-19,Amsterdam,0.59,2025,10,4,292,42,Europe
2025-10-19,Barcelona,0.51,2025,10,4,292,42,Europe
2025-10-19,London,0.62,2025,10,4,292,42,Europe
2025-10-19,Paris,0.61,2025,10,4,292,42,Europe
2025-10-19,Rome,0.71,2025,10,4,292,42,Europe
2025-10-19,Venice,0.55,2025,10,4,292,42,Europe
2025-10-26,Amsterdam,0.6,2025,10,4,299,43,Europe
2025-10-26,Barcelona,0.62,2025,10,4,299,43,Europe
2025-10-26,London,0.58,2025,10,4,299,43,Europe
2025-10-26,Paris,0.6,2025,10,4,299,43,Europe
2025-10-26,Rome,0.66,2025,10,4,299,43,Europe
2025-10-26,Venice,0.55,2025,10,4,299,43,Europe
2025-11-02,Amsterdam,0.54,2025,11,4,306,44,Europe
2025-11-02,Barcelona,0.51,2025,11,4,306,44,Europe
2025-11-02,London,0.57,2025,11,4,306,44,Europe
2025-11-02,Paris,0.56,2025,11,4,306,44,Europe
2025-11-02,Rome,0.61,2025,11,4,306,44,Europe
2025-11-02,Venice,0.53,2025,11,4,306,44,Europe
2025-11-09,Amsterdam,0.55,2025,11,4,313,45,Europe
2025-11-09,Barcelona,0.53,2025,11,4,313,45,Europe
2025-11-09,London,0.62,2025,11,4,313,45,Europe
2025-11-09,Paris,0.56,2025,11,4,313,45,Europe
2025-11-09,Rome,0.67,2025,11,4,313,45,Europe
2025-11-09,Venice,0.54,2025,11,4,313,45,Europe
2025-11-16,Amsterdam,0.59,2025,11,4,320,46,Europe
2025-11-16,Barcelona,0.55,2025,11,4,320,46,Europe
2025-11-16,London,0.61,2025,11,4,320,46,Europe
2025-11-16,Paris,0.62,2025,11,4,320,46,Europe
2025-11-16,Rome,0.61,2025,11,4,320,46,Europe
2025-11-16,Venice,0.56,2025,11,4,320,46,Europe
2025-11-23,Amsterdam,0.71,2025,11,4,327,47,Europe
2025-11-23,Barcelona,0.84,2025,11,4,327,47,Europe
2025-11-23,London,0.74,2025,11,4,327,47,Europe
2025-11-23,Paris,0.82,2025,11,4,327,47,Europe
2025-11-23,Rome,0.78,2025,11,4,327,47,Europe
2025-11-23,Venice,0.63,2025,11,4,327,47,Europe
2025-11-30,Amsterdam,0.78,2025,11,4,334,48,Europe
2025-11-30,Barcelona,0.96,2025,11,4,334,48,Europe
2025-11-30,London,0.86,2025,11,4,334,48,Europe
2025-11-30,Paris,0.96,2025,11,4,334,48,Europe
2025-11-30,Rome,0.93,2025,11,4,334,48,Europe
2025-11-30,Venice,0.72,2025,11,4,334,48,Europe
2025-12-07,Amsterdam,0.65,2025,12,4,341,49,Europe
2025-12-07,Barcelona,0.66,2025,12,4,341,49,Europe
2025-12-07,London,0.68,2025,12,4,341,49,Europe
2025-12-07,Paris,0.69,2025,12,4,341,49,Europe
2025-12-07,Rome,0.68,2025,12,4,341,49,Europe
2025-12-07,Venice,0.54,2025,12,4,341,49,Europe
2025-12-14,Amsterdam,0.37,2025,12,4,348,50,Europe
2025-12-14,Barcelona,0.33,2025,12,4,348,50,Europe
2025-12-14,London,0.44,2025,12,4,348,50,Europe
2025-12-14,Paris,0.38,2025,12,4,348,50,Europe
2025-12-14,Rome,0.44,2025,12,4,348,50,Europe
2025-12-14,Venice,0.38,2025,12,4,348,50,Europe
2025-12-21,Amsterdam,0.4,2025,12,4,355,51,Europe
2025-12-21,Barcelona,0.29,2025,12,4,355,51,Europe
2025-12-21,London,0.46,2025,12,4,355,51,Europe
2025-12-21,Paris,0.44,2025,12,4,355,51,Europe
2025-12-21,Rome,0.5,2025,12,4,355,51,Europe
2025-12-21,Venice,0.42,2025,12,4,355,51,Europe
